
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2017-02-09;29.852,18;4449183891978;31.692,28;3314234638137;31.906,21;4959911380855;30.478,58;339307319644;29.257,61;781833625260;29.392,31;6425356966419
2017-02-10;29.894,07;4455712526054;31.729,69;3318502612008;31.949,92;4956350668941;30.516,40;340074699546;29.299,92;782819886154;29.437,50;6434570627748
2017-02-11;29.894,07;4455712526054;31.729,69;3318502612008;31.949,92;4956350668941;30.516,40;340074699546;29.299,92;782819886154;29.437,50;6434570627748
2017-02-12;29.894,07;4455712526054;31.729,69;3318502612008;31.949,92;4956350668941;30.516,40;340074699546;29.299,92;782819886154;29.437,50;6434570627748
2017-02-13;29.886,54;4445306842000;31.716,53;3312728867260;31.942,60;4955091361481;30.503,84;340254424279;29.287,34;782613459728;29.417,82;6424372930725
2017-02-14;29.915,47;4450673409581;31.741,12;3315665638732;31.972,54;4961001905443;30.533,05;341217480229;29.304,67;780423808493;29.433,70;6425883100625
2017-02-15;29.928,61;4455443602140;31.749,56;3313449374713;31.984,98;4969904747291;30.531,32;346194051326;29.316,87;780465994357;29.448,16;6423206165555
2017-02-16;29.915,61;4453029365797;31.728,16;3311006980334;31.973,62;4966696426600;30.520,99;346218435270;29.291,73;780001920054;29.428,93;6414011125183
2017-02-17;29.885,80;4448656095814;31.699,06;3306066918088;31.946,76;4962054835548;30.508,95;345734297065;29.265,17;780195180951;29.396,39;6408431310818
2017-02-18;29.885,80;4448656095814;31.699,06;3306066918088;31.946,76;4962054835548;30.508,95;345734297065;29.265,17;780195180951;29.396,39;6408431310818
2017-02-19;29.885,80;4448656095814;31.699,06;3306066918088;31.946,76;4962054835548;30.508,95;345734297065;29.265,17;780195180951;29.396,39;6408431310818
2017-02-20;29.953,61;4458666006155;31.776,16;3313970450382;32.017,76;4971834447494;30.583,44;346553792329;29.340,09;782174049817;29.463,78;6422438506017
2017-02-21;29.926,86;4454299037513;31.751,17;3311157075249;31.988,55;4967087098635;30.561,11;346353837449;29.303,77;781221395985;29.438,90;6416540423284
2017-02-22;29.945,29;4458152399057;31.770,86;3311847021748;32.007,22;4971260404480;30.585,80;346767426073;29.322,93;781999172554;29.448,31;6421051648717
2017-02-23;29.967,90;4460453157870;31.792,53;3314045614445;32.035,88;4974223119427;30.605,29;347002061583;29.338,52;782408811266;29.468,68;6425755284292
2017-02-24;30.004,76;4465548537093;31.830,04;3318127424922;32.078,90;4980938184361;30.630,98;347301913159;29.368,20;783144889561;29.505,58;6433454968927
2017-02-25;30.004,76;4465548537093;31.830,04;3318127424922;32.078,90;4980938184361;30.630,98;347301913159;29.368,20;783144889561;29.505,58;6433454968927
2017-02-26;30.004,76;4465548537093;31.830,04;3318127424922;32.078,90;4980938184361;30.630,98;347301913159;29.368,20;783144889561;29.505,58;6433454968927
2017-02-27;30.060,27;4475113938333;31.894,07;3325655832576;32.140,67;4990596704788;30.693,41;347975297775;29.423,44;785086743258;29.568,05;6449599933333
2017-02-28;30.046,54;4498735720962;31.884,17;3336795486406;32.116,84;5015856399175;30.690,02;348227212008;29.398,01;788524042412;29.560,47;6492037448647
2017-03-01;30.100,79;4503745429004;31.941,48;3337535115099;32.174,39;5027227600813;30.744,44;353131248719;29.449,22;788329221257;29.609,51;6493189143873
2017-03-02;30.150,97;4514773031177;31.984,58;3339539968636;32.229,22;5034407689097;30.789,96;353777898991;29.488,72;790645767404;29.646,30;6500919927964
2017-03-03;30.158,93;4516535681619;31.994,86;3341327174628;32.241,91;5036461014774;30.814,66;354139635648;29.489,11;790626569037;29.655,13;6501320983890
2017-03-04;30.158,93;4516535681619;31.994,86;3341327174628;32.241,91;5036461014774;30.814,66;354139635648;29.489,11;790626569037;29.655,13;6501320983890
2017-03-05;30.158,93;4516535681619;31.994,86;3341327174628;32.241,91;5036461014774;30.814,66;354139635648;29.489,11;790626569037;29.655,13;6501320983890
2017-03-06;30.196,57;4521742297664;32.026,94;3344063250530;32.281,31;5041957817956;30.844,84;354427808205;29.525,61;791673070464;29.695,65;6510468254505
2017-03-07;30.227,52;4525793500504;32.056,00;3347180401251;32.319,61;5046427024882;30.871,12;354878413397;29.548,41;792297843280;29.720,00;6517132618480
2017-03-08;30.221,54;4524598947307;32.052,25;3345024896665;32.309,23;5043949185198;30.885,25;355031272720;29.541,53;791818018837;29.724,20;6517385251184
2017-03-09;30.197,38;4520453881448;32.032,06;3342188768503;32.280,96;5039057890762;30.856,28;354623546923;29.515,40;790365617113;29.700,68;6507789308424
2017-03-10;30.148,51;4512157138381;31.983,94;3336980435925;32.237,56;5020539760517;30.824,09;354304150688;29.478,53;789493526425;29.658,41;6496413057485
2017-03-11;30.148,51;4512157138381;31.983,94;3336980435925;32.237,56;5020539760517;30.824,09;354304150688;29.478,53;789493526425;29.658,41;6496413057485
2017-03-12;30.148,51;4512157138381;31.983,94;3336980435925;32.237,56;5020539760517;30.824,09;354304150688;29.478,53;789493526425;29.658,41;6496413057485
2017-03-13;30.141,71;4510632857703;31.979,83;3331608924786;32.235,27;5019321094386;30.829,56;354841278814;29.473,63;786661738270;29.651,79;6489412892716
2017-03-14;30.169,86;4506434084845;32.007,93;3336685252396;32.264,55;5025688798514;30.858,87;356428948764;29.500,91;787656502327;29.679,23;6494881558281
2017-03-15;30.149,60;4506067474080;31.981,95;3332765272516;32.240,47;5028463871779;30.836,01;360678479306;29.459,29;786730379051;29.639,96;6486772855644
2017-03-16;30.182,13;4508044927957;32.022,57;3336245373973;32.270,55;5030068837414;30.864,42;360989756887;29.491,42;788167607223;29.671,67;6487258519490
2017-03-17;30.254,54;4517997508943;32.094,35;3343016940088;32.340,08;5040351386785;30.922,52;361109736578;29.543,85;789257448612;29.750,50;6503803774431
2017-03-18;30.254,54;4517997508943;32.094,35;3343016940088;32.340,08;5040351386785;30.922,52;361109736578;29.543,85;789257448612;29.750,50;6503803774431
2017-03-19;30.254,54;4517997508943;32.094,35;3343016940088;32.340,08;5040351386785;30.922,52;361109736578;29.543,85;789257448612;29.750,50;6503803774431
2017-03-20;30.325,57;4527500731808;32.161,20;3350074286525;32.416,53;5051404067063;30.981,31;361577164004;29.609,27;791497536152;29.826,37;6519679186359
2017-03-21;30.385,15;4534109218257;32.218,00;3355579112830;32.469,39;5058272427536;31.019,73;361924548719;29.665,56;792948540570;29.878,42;6531382658268
2017-03-22;30.303,26;4520069083177;32.137,58;3345121044954;32.383,25;5043947022621;30.951,35;361725126161;29.596,76;790920791302;29.793,67;6511799182932
2017-03-23;30.380,41;4531854540079;32.225,33;3353839268095;32.460,73;5054061845774;31.024,82;362605110045;29.679,74;793158318556;29.868,43;6528563134955
2017-03-24;30.429,83;4539437990194;32.273,32;3358660991658;32.509,56;5063015101497;31.072,40;362850147023;29.719,78;794629484542;29.915,75;6540281349005
2017-03-25;30.429,83;4539437990194;32.273,32;3358660991658;32.509,56;5063015101497;31.072,40;362850147023;29.719,78;794629484542;29.915,75;6540281349005
2017-03-26;30.429,83;4539437990194;32.273,32;3358660991658;32.509,56;5063015101497;31.072,40;362850147023;29.719,78;794629484542;29.915,75;6540281349005
2017-03-27;30.486,32;4547073429555;32.328,35;3363583808925;32.562,35;5070962702854;31.119,71;363453369034;29.762,21;795677574340;29.961,93;6549529336305
2017-03-28;30.531,29;4553775302431;32.378,26;3367091028174;32.617,55;5077422707184;31.165,90;363937271318;29.818,16;797416505547;30.017,82;6561455759499
2017-03-29;30.602,71;4564824850060;32.463,26;3376874671556;32.687,59;5088432496241;31.244,15;364764438139;29.878,02;799585571726;30.077,80;6576855126309
2017-03-30;30.611,00;4561530530468;32.467,43;3377596181676;32.690,84;5086501482810;31.247,96;364647961791;29.888,71;799886433135;30.082,10;6576871819110
2017-03-31;30.612,26;4589780527411;32.465,08;3390288041188;32.696,96;5120894025630;31.245,11;365823973330;29.881,33;804203873230;30.084,87;6628252056203
2017-04-01;30.612,26;4589780527411;32.465,08;3390288041188;32.696,96;5120894025630;31.245,11;365823973330;29.881,33;804203873230;30.084,87;6628252056203
2017-04-02;30.612,26;4589780527411;32.465,08;3390288041188;32.696,96;5120894025630;31.245,11;365823973330;29.881,33;804203873230;30.084,87;6628252056203
2017-04-03;30.666,47;4593681325630;32.521,11;3388129617552;32.758,71;5132655292087;31.282,27;372666369661;29.941,65;804495323616;30.147,85;6626055863807
2017-04-04;30.628,85;4587480559907;32.468,79;3379208099537;32.709,40;5121755264011;31.234,33;372227127141;29.896,46;803082352870;30.106,10;6614866369426
2017-04-05;30.706,94;4597612741201;32.546,54;3386704900565;32.788,41;5133494418983;31.297,39;373116408248;29.969,74;805147798412;30.177,37;6630616821451
2017-04-06;30.680,07;4591991901101;32.514,87;3383519137863;32.754,13;5127918847388;31.265,59;373338077743;29.944,55;805176703428;30.154,75;6625871579214
2017-04-07;30.666,60;4590997846356;32.505,26;3383480431872;32.740,66;5127395774088;31.261,69;373450917641;29.930,72;804454006309;30.137,00;6620923258348
2017-04-08;30.666,60;4590997846356;32.505,26;3383480431872;32.740,66;5127395774088;31.261,69;373450917641;29.930,72;804454006309;30.137,00;6620923258348
2017-04-09;30.666,60;4590997846356;32.505,26;3383480431872;32.740,66;5127395774088;31.261,69;373450917641;29.930,72;804454006309;30.137,00;6620923258348
2017-04-10;30.702,29;4598233674360;32.536,79;3381543820142;32.773,77;5119743988672;31.294,99;373824230457;29.952,86;805232260053;30.174,02;6625383026842
2017-04-11;30.702,94;4598435154316;32.538,29;3381368757978;32.780,05;5119751547841;31.294,14;373882779287;29.953,89;804836491316;30.174,31;6625083526739
2017-04-12;30.706,88;4589672930539;32.540,36;3382371513879;32.794,38;5123736695258;31.294,35;374345144615;29.967,35;805513176210;30.196,21;6628438433938
2017-04-13;30.723,68;4596668726048;32.556,23;3386743666395;32.815,37;5128768760432;31.312,23;374684059176;29.984,60;803836260453;30.212,65;6632307682306
2017-04-14;30.723,68;4596668726048;32.556,23;3386743666395;32.815,37;5128768760432;31.312,23;374684059176;29.984,60;803836260453;30.212,65;6632307682306
2017-04-15;30.723,68;4596668726048;32.556,23;3386743666395;32.815,37;5128768760432;31.312,23;374684059176;29.984,60;803836260453;30.212,65;6632307682306
2017-04-16;30.723,68;4596668726048;32.556,23;3386743666395;32.815,37;5128768760432;31.312,23;374684059176;29.984,60;803836260453;30.212,65;6632307682306
2017-04-17;30.717,70;4596572740089;32.541,43;3379133258332;32.806,95;5131409174461;31.299,59;380194850934;29.970,70;802413645668;30.205,28;6614493522705
2017-04-18;30.837,04;4616108248381;32.674,14;3393957121691;32.928,20;5151419721375;31.402,22;381979900786;30.080,26;805529542398;30.313,81;6641228619169
2017-04-19;30.837,04;4616108248381;32.674,14;3393957121691;32.928,20;5151419721375;31.402,22;381979900786;30.080,26;805529542398;30.313,81;6641228619169
2017-04-20;30.790,04;4607783077533;32.623,07;3387913359387;32.863,80;5139965702884;31.363,27;381363318088;30.024,05;805020301026;30.262,05;6628079701447
2017-04-21;30.789,28;4608473162723;32.626,65;3389380030056;32.875,03;5144055627636;31.382,88;381546938408;30.031,65;805222127023;30.268,02;6629101204872
2017-04-22;30.789,28;4608473162723;32.626,65;3389380030056;32.875,03;5144055627636;31.382,88;381546938408;30.031,65;805222127023;30.268,02;6629101204872
2017-04-23;30.789,28;4608473162723;32.626,65;3389380030056;32.875,03;5144055627636;31.382,88;381546938408;30.031,65;805222127023;30.268,02;6629101204872
2017-04-24;30.816,93;4613850525524;32.648,66;3392610006254;32.909,96;5147536440619;31.411,28;381962382637;30.066,21;806256822390;30.297,14;6636251767034
2017-04-25;30.894,43;4625396482333;32.739,02;3401065758682;32.991,01;5158386853648;31.493,88;382933553920;30.131,59;807944346995;30.368,09;6651412707040
2017-04-26;30.938,96;4632386190642;32.788,93;3405291841558;33.052,51;5167896858204;31.554,56;383734561201;30.170,85;809015937070;30.413,35;6661277998411
2017-04-27;30.936,90;4630252863803;32.795,17;3407599009464;33.060,22;5166881710797;31.558,69;383915021126;30.175,88;809617168553;30.411,09;6663454827453
2017-04-28;30.951,10;4659158868026;32.818,37;3424185999166;33.077,93;5202410972122;31.578,74;384735989313;30.189,41;814547244247;30.429,91;6714098488410
2017-04-29;30.951,10;4659158868026;32.818,37;3424185999166;33.077,93;5202410972122;31.578,74;384735989313;30.189,41;814547244247;30.429,91;6714098488410
2017-04-30;30.951,10;4659158868026;32.818,37;3424185999166;33.077,93;5202410972122;31.578,74;384735989313;30.189,41;814547244247;30.429,91;6714098488410
2017-05-01;30.951,10;4659158868026;32.818,37;3424185999166;33.077,93;5202410972122;31.578,74;384735989313;30.189,41;814547244247;30.429,91;6714098488410
2017-05-02;31.009,82;4665286891110;32.877,23;3426324059776;33.140,78;5212583534712;31.621,75;390650250142;30.231,19;814611111487;30.470,79;6714732439728
2017-05-03;31.086,91;4670455019504;32.957,06;3430263004408;33.220,01;5224393109010;31.684,42;391466232644;30.304,83;817320491234;30.559,75;6732493137535
2017-05-04;31.098,99;4668571980090;32.964,94;3431183534822;33.238,84;5227234849967;31.690,33;391603994370;30.329,29;818095914660;30.586,79;6737447749614
2017-05-05;31.075,57;4663224374228;32.938,76;3428255507414;33.217,38;5221962908810;31.682,35;391505545932;30.296,46;816199494266;30.555,58;6731329799051
2017-05-06;31.075,57;4663224374228;32.938,76;3428255507414;33.217,38;5221962908810;31.682,35;391505545932;30.296,46;816199494266;30.555,58;6731329799051
2017-05-07;31.075,57;4663224374228;32.938,76;3428255507414;33.217,38;5221962908810;31.682,35;391505545932;30.296,46;816199494266;30.555,58;6731329799051
2017-05-08;31.108,09;4667496627328;32.978,10;3432606940854;33.249,24;5222712761073;31.720,73;392081696780;30.335,10;817378868727;30.583,18;6737697453959
2017-05-09;31.062,79;4659334804339;32.927,31;3425191771744;33.207,65;5215026604143;31.685,57;391156555655;30.290,83;816159782144;30.537,72;6726517203706
2017-05-10;31.001,62;4648076128405;32.862,18;3416614065851;33.154,83;5206085614714;31.634,59;390347202764;30.236,96;814836325566;30.468,92;6708430885302
2017-05-11;30.984,35;4645028155434;32.834,96;3407703040653;33.135,04;5201549702250;31.601,01;390611604046;30.215,79;813744033354;30.451,71;6700920226158
2017-05-12;30.923,22;4631199885033;32.773,97;3402550199956;33.070,72;5181942415798;31.540,29;390318801183;30.151,35;812199747355;30.384,93;6684962798835
2017-05-13;30.923,22;4631199885033;32.773,97;3402550199956;33.070,72;5181942415798;31.540,29;390318801183;30.151,35;812199747355;30.384,93;6684962798835
2017-05-14;30.923,22;4631199885033;32.773,97;3402550199956;33.070,72;5181942415798;31.540,29;390318801183;30.151,35;812199747355;30.384,93;6684962798835
2017-05-15;30.950,71;4625860932462;32.799,54;3399998936742;33.105,92;5192129473571;31.571,86;394910282442;30.179,78;809622081686;30.420,59;6690958532008
2017-05-16;31.033,18;4639105305631;32.887,85;3410457025859;33.189,51;5207458659830;31.632,02;395958048564;30.261,28;812745656900;30.502,34;6702591421706
2017-05-17;31.071,80;4647332895608;32.915,23;3410960310152;33.233,25;5215557642050;31.637,39;395552797923;30.293,73;813803407731;30.552,64;6714357928230
2017-05-18;31.132,51;4654878396246;32.981,69;3417313362101;33.291,18;5221559706225;31.676,21;396201920645;30.363,90;815680776680;30.622,57;6727843190760
2017-05-19;31.089,31;4648425201896;32.940,90;3412717286836;33.242,60;5214791170519;31.649,28;395840216784;30.341,69;815278709103;30.591,80;6720610521822
2017-05-20;31.089,31;4648425201896;32.940,90;3412717286836;33.242,60;5214791170519;31.649,28;395840216784;30.341,69;815278709103;30.591,80;6720610521822
2017-05-21;31.089,31;4648425201896;32.940,90;3412717286836;33.242,60;5214791170519;31.649,28;395840216784;30.341,69;815278709103;30.591,80;6720610521822
2017-05-22;31.065,81;4643762554795;32.917,23;3409451592681;33.215,55;5209249767078;31.633,36;395635657274;30.321,06;814694770787;30.567,64;6713266282338
2017-05-23;31.041,08;4640918654378;32.893,72;3407382556665;33.187,46;5203754037800;31.614,12;395188223953;30.290,18;813857606758;30.522,60;6702015256665
2017-05-24;31.085,51;4648975354770;32.941,68;3411565177089;33.232,49;5212419072929;31.659,08;395565039347;30.326,86;815173256259;30.562,55;6711492249215
2017-05-25;31.138,18;4656671109980;32.996,85;3417515995357;33.291,42;5221894046598;31.702,79;396174847039;30.375,42;816159189261;30.608,21;6721320837021
2017-05-26;31.050,29;4643829386978;32.906,18;3408868331817;33.192,52;5206141776264;31.642,47;395867021602;30.284,69;813744506743;30.514,40;6700635146632
2017-05-27;31.050,29;4643829386978;32.906,18;3408868331817;33.192,52;5206141776264;31.642,47;395867021602;30.284,69;813744506743;30.514,40;6700635146632
2017-05-28;31.050,29;4643829386978;32.906,18;3408868331817;33.192,52;5206141776264;31.642,47;395867021602;30.284,69;813744506743;30.514,40;6700635146632
2017-05-29;31.025,95;4641998573899;32.876,93;3405674639508;33.165,57;5202289220401;31.618,34;395462842249;30.253,74;813366293886;30.488,86;6697516710487
2017-05-30;31.059,30;4641950256204;32.909,53;3408169261585;33.210,62;5205858521262;31.642,66;395090288496;30.288,20;814188572887;30.527,65;6703434174197
2017-05-31;31.132,19;4679092450304;32.993,76;3429309994162;33.293,61;5249004920026;31.718,22;396557658749;30.367,51;820569357418;30.611,48;6771663917481
